UNIX : 3016.942024 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3017.940998 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3018.942833 ms, RTT : 0.000988, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3019.942045 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3020.942926 ms, RTT : 0.000987, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3021.941900 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3022.943974 ms, RTT : 0.000988, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3023.942947 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3024.941921 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3025.939941 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3026.943922 ms, RTT : 0.000989, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3027.942896 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
UNIX : 3028.941870 ms, RTT : 0.000985, Camera Timestamp : 3000 ms, Blob info : []
FRAME #91 : []
UNIX : 3029.951811 ms, RTT : 0.000996, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3030.943871 ms, RTT : 0.000979, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3031.941891 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3032.943010 ms, RTT : 0.000987, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3033.939838 ms, RTT : 0.000983, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3034.943819 ms, RTT : 0.000989, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3035.941839 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3036.942005 ms, RTT : 0.000986, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3037.941933 ms, RTT : 0.000986, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3038.942814 ms, RTT : 0.000987, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3039.942980 ms, RTT : 0.000986, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3040.941954 ms, RTT : 0.000985, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3041.941881 ms, RTT : 0.000954, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3042.941809 ms, RTT : 0.000985, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3043.941021 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3044.942856 ms, RTT : 0.000987, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3045.940876 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3046.943903 ms, RTT : 0.000988, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3047.941923 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3048.940897 ms, RTT : 0.000985, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3049.940825 ms, RTT : 0.000985, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3050.943851 ms, RTT : 0.000988, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3051.941872 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3052.940845 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3053.941011 ms, RTT : 0.000985, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3054.941893 ms, RTT : 0.000986, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3055.940866 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3056.941986 ms, RTT : 0.000986, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3057.940006 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3058.943033 ms, RTT : 0.000988, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3059.942007 ms, RTT : 0.000984, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3060.940981 ms, RTT : 0.000985, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3061.941862 ms, RTT : 0.000987, Camera Timestamp : 3033 ms, Blob info : []
UNIX : 3062.942982 ms, RTT : 0.000986, Camera Timestamp : 3033 ms, Blob info : []
FRAME #92 : []
UNIX : 3063.952923 ms, RTT : 0.000996, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3064.941883 ms, RTT : 0.000976, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3065.939903 ms, RTT : 0.000984, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3066.942930 ms, RTT : 0.000988, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3067.941904 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3068.941832 ms, RTT : 0.000986, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3069.941044 ms, RTT : 0.000984, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3070.942879 ms, RTT : 0.000987, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3071.940899 ms, RTT : 0.000984, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3072.940826 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3073.940039 ms, RTT : 0.000984, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3074.942827 ms, RTT : 0.000988, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3075.942039 ms, RTT : 0.000984, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3076.941967 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3077.940941 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3078.941822 ms, RTT : 0.000987, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3079.941034 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3080.942869 ms, RTT : 0.000987, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3081.939936 ms, RTT : 0.000983, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3082.942963 ms, RTT : 0.000989, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3083.941936 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3084.940910 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3085.942984 ms, RTT : 0.000987, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3086.942911 ms, RTT : 0.000986, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3087.942839 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3088.940859 ms, RTT : 0.000984, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3089.939833 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3090.941906 ms, RTT : 0.000988, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3091.940880 ms, RTT : 0.000985, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3092.941999 ms, RTT : 0.000987, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3093.940973 ms, RTT : 0.000984, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3094.944000 ms, RTT : 0.000988, Camera Timestamp : 3066 ms, Blob info : []
UNIX : 3095.940828 ms, RTT : 0.000983, Camera Timestamp : 3066 ms, Blob info : []
FRAME #93 : []
UNIX : 3096.951008 ms, RTT : 0.000996, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3097.940922 ms, RTT : 0.000977, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3098.942995 ms, RTT : 0.000987, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3099.942923 ms, RTT : 0.000985, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3100.940943 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3101.941824 ms, RTT : 0.000987, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3102.942944 ms, RTT : 0.000987, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3103.940964 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3104.941845 ms, RTT : 0.000987, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3105.939865 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3106.941938 ms, RTT : 0.000988, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3107.941866 ms, RTT : 0.000985, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3108.939886 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3109.947920 ms, RTT : 0.000994, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3110.944033 ms, RTT : 0.000980, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3111.939907 ms, RTT : 0.000982, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3112.938881 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3113.937855 ms, RTT : 0.000985, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3114.941835 ms, RTT : 0.000990, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3115.939856 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3116.940975 ms, RTT : 0.000986, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3117.939949 ms, RTT : 0.000985, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3119.935036 ms, RTT : 0.001981, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3120.942831 ms, RTT : 0.000993, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3121.940851 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3122.943878 ms, RTT : 0.000988, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3123.942852 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3124.940872 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3125.941038 ms, RTT : 0.000986, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3126.941919 ms, RTT : 0.000987, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3127.940893 ms, RTT : 0.000984, Camera Timestamp : 3100 ms, Blob info : []
UNIX : 3128.942013 ms, RTT : 0.000986, Camera Timestamp : 3100 ms, Blob info : []
FRAME #94 : []
UNIX : 3129.951000 ms, RTT : 0.000994, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3130.944014 ms, RTT : 0.000980, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3131.942987 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3132.941008 ms, RTT : 0.000984, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3133.942842 ms, RTT : 0.000987, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3134.943008 ms, RTT : 0.000986, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3135.942936 ms, RTT : 0.000986, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3136.940956 ms, RTT : 0.000983, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3137.939930 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3138.942003 ms, RTT : 0.000988, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3139.940977 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3140.941858 ms, RTT : 0.000987, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3141.940832 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3142.943859 ms, RTT : 0.000956, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3143.942833 ms, RTT : 0.000983, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3144.940853 ms, RTT : 0.000983, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3145.941019 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3146.942854 ms, RTT : 0.000987, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3147.941828 ms, RTT : 0.000984, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3148.941994 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3149.940968 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3150.943041 ms, RTT : 0.000987, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3151.940823 ms, RTT : 0.000983, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3152.941942 ms, RTT : 0.000986, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3153.939962 ms, RTT : 0.000983, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3154.942989 ms, RTT : 0.000989, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3155.941963 ms, RTT : 0.000984, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3156.940937 ms, RTT : 0.000984, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3157.941818 ms, RTT : 0.000987, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3158.942938 ms, RTT : 0.000986, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3159.942865 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3160.940886 ms, RTT : 0.000984, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3161.939859 ms, RTT : 0.000985, Camera Timestamp : 3133 ms, Blob info : []
UNIX : 3162.940979 ms, RTT : 0.000986, Camera Timestamp : 3133 ms, Blob info : []
FRAME #95 : []
UNIX : 3163.949966 ms, RTT : 0.000994, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3164.947987 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3165.941954 ms, RTT : 0.000979, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3166.944027 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3167.943954 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3168.941975 ms, RTT : 0.000984, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3169.940948 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3170.943975 ms, RTT : 0.000989, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3171.942949 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3172.941923 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3173.941851 ms, RTT : 0.000986, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3174.942970 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3175.941944 ms, RTT : 0.000984, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3176.942825 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3178.931952 ms, RTT : 0.001974, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3179.941893 ms, RTT : 0.000995, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3180.943012 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3181.943893 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3182.945013 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3183.943033 ms, RTT : 0.000984, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3184.942007 ms, RTT : 0.000984, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3185.940981 ms, RTT : 0.000984, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3186.944008 ms, RTT : 0.000988, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3187.940836 ms, RTT : 0.000983, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3188.942909 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3189.940929 ms, RTT : 0.000983, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3190.943003 ms, RTT : 0.000987, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3191.942930 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3192.941904 ms, RTT : 0.000984, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3193.940878 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3194.943905 ms, RTT : 0.000988, Camera Timestamp : 3166 ms, Blob info : []
UNIX : 3195.942879 ms, RTT : 0.000985, Camera Timestamp : 3166 ms, Blob info : []
FRAME #96 : []
UNIX : 3196.951866 ms, RTT : 0.000995, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3197.942019 ms, RTT : 0.000977, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3198.942900 ms, RTT : 0.000987, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3199.941874 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3200.942993 ms, RTT : 0.000986, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3201.941013 ms, RTT : 0.000984, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3202.942848 ms, RTT : 0.000988, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3203.941822 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3204.941988 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3205.942869 ms, RTT : 0.000987, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3206.943989 ms, RTT : 0.000987, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3207.942963 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3208.940983 ms, RTT : 0.000984, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3209.939957 ms, RTT : 0.000984, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3210.942984 ms, RTT : 0.000988, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3211.941004 ms, RTT : 0.000983, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3212.941885 ms, RTT : 0.000986, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3213.940859 ms, RTT : 0.000984, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3214.942932 ms, RTT : 0.000987, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3215.942860 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3216.941833 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3217.941046 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3218.943834 ms, RTT : 0.000989, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3219.943047 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3220.940828 ms, RTT : 0.000984, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3221.941948 ms, RTT : 0.000987, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3222.942829 ms, RTT : 0.000987, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3223.942041 ms, RTT : 0.000985, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3224.941969 ms, RTT : 0.000986, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3225.940943 ms, RTT : 0.000984, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3226.943016 ms, RTT : 0.000988, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3227.942944 ms, RTT : 0.000986, Camera Timestamp : 3200 ms, Blob info : []
UNIX : 3228.940964 ms, RTT : 0.000984, Camera Timestamp : 3200 ms, Blob info : []
FRAME #97 : []
UNIX : 3229.951859 ms, RTT : 0.000996, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3230.943918 ms, RTT : 0.000979, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3231.942892 ms, RTT : 0.000985, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3232.940912 ms, RTT : 0.000984, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3233.939886 ms, RTT : 0.000985, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3234.941959 ms, RTT : 0.000988, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3235.935926 ms, RTT : 0.000979, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3236.937046 ms, RTT : 0.000986, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3237.936020 ms, RTT : 0.000985, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3238.946915 ms, RTT : 0.000997, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3239.941835 ms, RTT : 0.000980, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3240.939856 ms, RTT : 0.000983, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3241.940022 ms, RTT : 0.000985, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3242.942810 ms, RTT : 0.000988, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3243.942976 ms, RTT : 0.000952, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3244.940996 ms, RTT : 0.000982, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3245.940924 ms, RTT : 0.000986, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3246.942043 ms, RTT : 0.000987, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3247.939825 ms, RTT : 0.000984, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3248.941898 ms, RTT : 0.000987, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3250.931025 ms, RTT : 0.001975, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3251.940012 ms, RTT : 0.000994, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3252.939939 ms, RTT : 0.000986, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3253.942013 ms, RTT : 0.000987, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3254.941940 ms, RTT : 0.000985, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3255.940914 ms, RTT : 0.000984, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3256.939888 ms, RTT : 0.000984, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3257.938862 ms, RTT : 0.000985, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3258.940935 ms, RTT : 0.000988, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3259.939909 ms, RTT : 0.000985, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3260.941029 ms, RTT : 0.000986, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3261.940002 ms, RTT : 0.000984, Camera Timestamp : 3233 ms, Blob info : []
UNIX : 3262.941837 ms, RTT : 0.000987, Camera Timestamp : 3233 ms, Blob info : []
FRAME #98 : []
UNIX : 3263.950825 ms, RTT : 0.000994, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3264.940023 ms, RTT : 0.000976, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3265.938997 ms, RTT : 0.000984, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3266.942024 ms, RTT : 0.000989, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3267.941952 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3268.939972 ms, RTT : 0.000984, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3269.939899 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3270.941019 ms, RTT : 0.000986, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3271.939993 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3272.940874 ms, RTT : 0.000986, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3273.938894 ms, RTT : 0.000984, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3274.941921 ms, RTT : 0.000989, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3275.940895 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3276.939869 ms, RTT : 0.000984, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3277.940989 ms, RTT : 0.000986, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3278.941870 ms, RTT : 0.000986, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3279.942036 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3280.939817 ms, RTT : 0.000984, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3281.939030 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3282.940865 ms, RTT : 0.000988, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3283.939838 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3284.940958 ms, RTT : 0.000986, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3285.939932 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3286.942959 ms, RTT : 0.000988, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3287.940025 ms, RTT : 0.000983, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3288.939953 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3289.938927 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3290.941954 ms, RTT : 0.000988, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3291.941881 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3292.939901 ms, RTT : 0.000984, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3293.938875 ms, RTT : 0.000985, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3294.940948 ms, RTT : 0.000988, Camera Timestamp : 3266 ms, Blob info : []
UNIX : 3295.939922 ms, RTT : 0.000984, Camera Timestamp : 3266 ms, Blob info : []
FRAME #99 : []
UNIX : 3296.950817 ms, RTT : 0.000996, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3297.938824 ms, RTT : 0.000975, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3298.940897 ms, RTT : 0.000988, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3299.939871 ms, RTT : 0.000984, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3300.940037 ms, RTT : 0.000986, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3301.940918 ms, RTT : 0.000987, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3302.942038 ms, RTT : 0.000987, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3303.941011 ms, RTT : 0.000985, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3304.939985 ms, RTT : 0.000985, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3305.938959 ms, RTT : 0.000984, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3306.939840 ms, RTT : 0.000987, Camera Timestamp : 3300 ms, Blob info : []
UNIX : 3307.940006 ms, RTT : 0.000986, Camera Timestamp : 3300 ms, Blob info : []
