FRAME #1 : []
FRAME #152 : [(613, 441, 1, 4), (633, 446, 0, 5), (588, 447, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (619, 562, 1, 4), (597, 561, 1, 4)]
FRAME #153 : [(612, 441, 1, 4), (633, 446, 0, 5), (587, 446, 2, 5), (656, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (673, 520, 2, 6), (562, 529, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (619, 562, 1, 4), (597, 560, 1, 4)]
FRAME #154 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 457, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 529, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 558, 1, 5), (619, 562, 1, 4), (598, 562, 1, 4)]
FRAME #155 : [(612, 441, 1, 4), (588, 446, 2, 5), (633, 446, 0, 5), (656, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (562, 529, 1, 4), (663, 543, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (619, 562, 1, 4), (597, 560, 1, 4)]
FRAME #156 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 462, 2, 6), (587, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (620, 564, 1, 4), (598, 562, 1, 3)]
FRAME #157 : [(612, 441, 1, 4), (632, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 559, 1, 4), (597, 561, 1, 4), (620, 562, 1, 4)]
FRAME #158 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (556, 483, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (562, 530, 1, 4), (673, 519, 2, 5), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (619, 562, 1, 4), (598, 563, 1, 3)]
FRAME #159 : [(613, 441, 1, 4), (634, 446, 1, 5), (655, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (620, 564, 1, 4), (598, 562, 1, 3)]
FRAME #160 : [(612, 441, 1, 4), (634, 446, 1, 5), (656, 459, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (598, 561, 1, 4), (620, 564, 1, 4)]
FRAME #161 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (598, 560, 1, 4)]
FRAME #162 : [(570, 461, 2, 6), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 529, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (620, 561, 1, 4), (597, 561, 1, 4), (612, 441, 1, 4), (633, 446, 0, 5), (587, 446, 2, 5), (656, 458, 1, 4)]
FRAME #163 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (620, 564, 1, 4), (597, 562, 1, 3)]
FRAME #164 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 484, 1, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 559, 1, 4), (621, 563, 1, 4), (598, 562, 1, 3)]
FRAME #165 : [(612, 441, 1, 4), (634, 446, 1, 5), (655, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (619, 562, 1, 4), (598, 562, 1, 3)]
FRAME #166 : [(612, 441, 1, 4), (633, 446, 1, 5), (655, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 529, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (598, 560, 1, 4)]
FRAME #167 : [(612, 441, 1, 4), (632, 446, 0, 5), (588, 446, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (555, 485, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 529, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (619, 562, 1, 4), (597, 560, 1, 4)]
FRAME #168 : [(612, 441, 1, 4), (633, 446, 1, 5), (588, 447, 2, 6), (656, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 557, 1, 5), (620, 561, 1, 4), (598, 562, 1, 4)]
FRAME #169 : [(612, 442, 1, 4), (633, 446, 0, 5), (587, 446, 2, 5), (656, 458, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (662, 541, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (598, 562, 1, 3), (620, 562, 1, 4)]
FRAME #170 : [(612, 441, 1, 4), (632, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 559, 1, 4), (620, 562, 1, 4), (598, 562, 1, 3)]
FRAME #171 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (619, 562, 1, 4), (598, 562, 1, 3)]
FRAME #172 : [(612, 441, 1, 4), (634, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (619, 563, 1, 4), (598, 562, 1, 3)]
FRAME #173 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 459, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 483, 1, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 5), (598, 561, 1, 4), (620, 562, 1, 4)]
FRAME #174 : [(555, 484, 0, 4), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (619, 562, 1, 4), (598, 560, 1, 4), (612, 441, 1, 4), (633, 446, 0, 5), (655, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6)]
FRAME #175 : [(612, 441, 1, 4), (633, 446, 0, 5), (655, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 6), (669, 475, 2, 6), (560, 476, 3, 1), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 562, 1, 4), (597, 560, 1, 4)]
FRAME #176 : [(612, 441, 1, 4), (633, 446, 0, 5), (588, 446, 2, 5), (655, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (619, 562, 1, 4), (598, 560, 1, 4)]
FRAME #177 : [(612, 441, 1, 4), (632, 446, 0, 5), (588, 446, 2, 5), (656, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (662, 542, 1, 4), (575, 545, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (620, 563, 1, 3), (598, 561, 1, 4)]
FRAME #178 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 459, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (620, 564, 1, 4), (597, 561, 1, 4)]
FRAME #179 : [(612, 441, 1, 4), (633, 445, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (621, 563, 1, 4), (598, 562, 1, 3)]
FRAME #180 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 462, 2, 6), (587, 447, 2, 5), (669, 474, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 529, 1, 4), (662, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (619, 562, 1, 4), (598, 561, 1, 4)]
FRAME #181 : [(612, 441, 1, 4), (634, 446, 1, 5), (588, 447, 2, 6), (656, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (597, 560, 1, 4)]
FRAME #182 : [(612, 441, 1, 4), (633, 446, 0, 5), (588, 447, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (555, 485, 0, 5), (675, 497, 2, 5), (554, 504, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (619, 562, 1, 4), (597, 560, 1, 4)]
FRAME #183 : [(612, 441, 1, 4), (633, 445, 0, 6), (588, 446, 2, 5), (656, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 4), (620, 561, 1, 4), (597, 561, 1, 4)]
FRAME #184 : [(613, 441, 1, 4), (632, 445, 0, 5), (588, 446, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (560, 476, 3, 1), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (673, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (598, 562, 1, 4), (620, 562, 1, 4)]
FRAME #185 : [(612, 441, 1, 4), (632, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 485, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 543, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (620, 563, 1, 4), (598, 563, 1, 3)]
FRAME #186 : [(592, 558, 1, 1), (620, 563, 1, 4), (598, 563, 1, 3), (612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 484, 1, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 559, 1, 4)]
FRAME #187 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 459, 1, 4), (570, 462, 2, 6), (587, 447, 2, 5), (669, 474, 2, 6), (555, 484, 1, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (598, 562, 1, 3), (620, 562, 1, 4)]
FRAME #188 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (619, 562, 1, 4), (596, 561, 1, 4)]
FRAME #189 : [(612, 441, 1, 4), (633, 446, 0, 5), (588, 446, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (673, 520, 2, 6), (562, 529, 1, 4), (663, 543, 1, 4), (575, 546, 2, 5), (644, 557, 1, 5), (620, 562, 1, 4), (597, 561, 1, 4)]
FRAME #190 : [(612, 441, 1, 4), (633, 446, 1, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 529, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (619, 562, 1, 4), (597, 561, 1, 4)]
FRAME #191 : [(612, 441, 1, 4), (632, 446, 0, 5), (655, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 531, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 558, 1, 5), (621, 563, 1, 4), (598, 563, 1, 3)]
FRAME #192 : [(612, 441, 1, 4), (632, 446, 0, 5), (655, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (620, 562, 1, 4), (598, 563, 1, 3)]
FRAME #193 : [(612, 441, 1, 4), (633, 446, 1, 5), (588, 447, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (619, 563, 1, 4), (597, 560, 1, 4)]
FRAME #194 : [(612, 441, 1, 4), (633, 446, 1, 5), (655, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 474, 2, 6), (556, 483, 1, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 558, 1, 5), (620, 562, 1, 4), (597, 561, 1, 4)]
FRAME #195 : [(612, 441, 1, 4), (633, 446, 0, 5), (655, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 529, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (619, 562, 1, 4), (598, 562, 1, 3)]
FRAME #196 : [(612, 441, 1, 4), (633, 446, 1, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (619, 562, 1, 4), (598, 562, 1, 3)]
FRAME #197 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (597, 560, 1, 4)]
FRAME #198 : [(612, 441, 1, 4), (632, 446, 0, 5), (588, 446, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (556, 483, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (673, 519, 2, 5), (562, 529, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (597, 561, 1, 3)]
FRAME #199 : [(556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (563, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (620, 561, 1, 4), (598, 562, 1, 3), (613, 441, 1, 4), (634, 446, 1, 5), (588, 446, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6)]
FRAME #200 : [(612, 441, 1, 4), (633, 446, 0, 5), (588, 446, 2, 5), (655, 458, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (554, 504, 2, 5), (673, 520, 2, 5), (562, 529, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (620, 561, 1, 4), (598, 562, 1, 3)]
FRAME #201 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (620, 564, 1, 4), (597, 561, 1, 4)]
FRAME #202 : [(612, 441, 1, 4), (633, 445, 1, 5), (655, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 531, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 559, 1, 4), (621, 563, 1, 4), (598, 562, 1, 3)]
FRAME #203 : [(612, 441, 1, 4), (634, 446, 1, 5), (656, 459, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 558, 1, 5), (598, 562, 1, 3), (620, 562, 1, 4)]
FRAME #204 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 459, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (562, 529, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (620, 561, 1, 4), (598, 561, 1, 4)]
FRAME #205 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 484, 0, 4), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (619, 562, 1, 4), (598, 562, 1, 3)]
FRAME #206 : [(613, 441, 1, 4), (633, 446, 0, 5), (655, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (597, 561, 1, 3)]
FRAME #207 : [(612, 441, 1, 4), (632, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (598, 562, 1, 3), (620, 562, 1, 4)]
FRAME #208 : [(612, 441, 1, 4), (633, 446, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (644, 559, 1, 4), (620, 561, 1, 4), (598, 561, 1, 3)]
FRAME #209 : [(613, 441, 1, 4), (633, 446, 0, 5), (655, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 545, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (592, 558, 1, 1), (620, 564, 1, 4), (598, 563, 1, 3)]
FRAME #210 : [(612, 441, 1, 4), (634, 446, 1, 6), (655, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 484, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 559, 1, 4), (600, 558, 1, 1), (620, 563, 1, 4), (598, 565, 1, 2)]
FRAME #211 : [(662, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 559, 1, 4), (620, 564, 1, 4), (598, 562, 1, 3), (612, 441, 1, 4), (633, 446, 0, 5), (656, 459, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (555, 484, 1, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4)]
FRAME #212 : [(612, 441, 1, 4), (633, 446, 1, 5), (655, 458, 1, 4), (570, 461, 2, 6), (587, 447, 2, 5), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (597, 561, 1, 3)]
FRAME #213 : [(612, 441, 1, 4), (633, 446, 1, 5), (656, 459, 1, 4), (570, 461, 2, 6), (588, 447, 2, 6), (669, 474, 2, 6), (555, 485, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 529, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 561, 1, 4), (598, 561, 1, 4)]
FRAME #214 : [(612, 441, 1, 4), (633, 446, 1, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (560, 476, 3, 1), (555, 485, 0, 4), (675, 497, 2, 5), (555, 504, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (619, 562, 1, 4), (597, 561, 1, 4)]
FRAME #215 : [(612, 441, 1, 4), (633, 446, 0, 5), (588, 447, 2, 6), (655, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (555, 485, 0, 4), (675, 497, 2, 5), (555, 505, 2, 5), (673, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 562, 1, 4), (598, 562, 1, 3)]
FRAME #216 : [(612, 441, 1, 4), (633, 446, 0, 6), (588, 447, 2, 6), (655, 458, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 504, 2, 5), (673, 520, 2, 6), (562, 529, 1, 4), (662, 542, 1, 4), (575, 546, 2, 6), (644, 559, 1, 4), (620, 561, 1, 4), (598, 561, 1, 4)]
FRAME #217 : [(612, 441, 1, 4), (632, 446, 0, 5), (588, 446, 2, 5), (656, 458, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (620, 556, 2, 1), (644, 558, 1, 5), (620, 564, 1, 4), (599, 563, 1, 3)]
FRAME #218 : [(612, 441, 1, 4), (633, 446, 0, 5), (655, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 475, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (662, 542, 1, 4), (575, 546, 2, 5), (644, 559, 1, 4), (600, 558, 1, 1), (621, 563, 1, 4), (598, 565, 1, 2)]
