UNIX : 3976.957083 ms, RTT : 0.000984, Camera Timestamp (rel) : 3967 ms, Camera Timestamp : 1406537067 ms, Blob info : []
FRAME #120 : [(612, 441, 1, 4), (632, 446, 0, 5), (656, 458, 1, 4), (570, 462, 2, 6), (588, 447, 2, 6), (668, 474, 2, 6), (556, 484, 0, 4), (675, 497, 2, 5), (555, 506, 2, 6), (672, 520, 2, 6), (563, 530, 1, 4), (662, 542, 1, 4), (575, 545, 2, 5), (620, 556, 2, 1), (644, 558, 1, 5), (620, 564, 1, 4), (596, 561, 1, 4)]
UNIX : 3978.022099 ms, RTT : 0.001049, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : [(612, 441, 1, 4), (632, 445, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6)]
UNIX : 3978.988171 ms, RTT : 0.000941, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : [(556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 542, 1, 4)]
UNIX : 3979.989052 ms, RTT : 0.000974, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : [(575, 546, 2, 5), (644, 558, 1, 5), (620, 556, 2, 1), (619, 563, 1, 3), (596, 561, 1, 4)]
UNIX : 3980.960131 ms, RTT : 0.000944, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3981.961012 ms, RTT : 0.000985, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3982.959032 ms, RTT : 0.000982, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3983.959198 ms, RTT : 0.000983, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3984.960079 ms, RTT : 0.000985, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3985.959053 ms, RTT : 0.000983, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3986.959219 ms, RTT : 0.000983, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3987.957001 ms, RTT : 0.000982, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3988.960028 ms, RTT : 0.000987, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3989.958048 ms, RTT : 0.000982, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3990.960121 ms, RTT : 0.000986, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3991.960049 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3992.959023 ms, RTT : 0.000983, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3993.959188 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3994.959116 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3995.957136 ms, RTT : 0.000982, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3996.959209 ms, RTT : 0.000986, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3997.959137 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3998.957157 ms, RTT : 0.000982, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 3999.960184 ms, RTT : 0.000955, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4000.960112 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4001.958132 ms, RTT : 0.000982, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4002.959013 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4003.958225 ms, RTT : 0.000983, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4004.958153 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4005.960226 ms, RTT : 0.000986, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4006.961107 ms, RTT : 0.000985, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4007.958174 ms, RTT : 0.000981, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4008.959055 ms, RTT : 0.000984, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
UNIX : 4009.958029 ms, RTT : 0.000983, Camera Timestamp (rel) : 4000 ms, Camera Timestamp : 1406537100 ms, Blob info : []
FRAME #121 : [(612, 441, 1, 4), (632, 445, 0, 5), (656, 458, 1, 4), (570, 461, 2, 6), (588, 447, 2, 5), (669, 474, 2, 6), (556, 484, 0, 5), (675, 497, 2, 5), (555, 505, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (663, 542, 1, 4), (575, 546, 2, 5), (644, 558, 1, 5), (620, 556, 2, 1), (619, 563, 1, 3), (596, 561, 1, 4)]
UNIX : 4011.026144 ms, RTT : 0.001052, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : [(612, 441, 1, 4), (632, 445, 0, 5), (588, 446, 2, 5), (656, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6)]
UNIX : 4011.990070 ms, RTT : 0.000939, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : [(557, 483, 0, 5), (675, 497, 2, 5), (554, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 543, 1, 4)]
UNIX : 4012.982130 ms, RTT : 0.000965, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : [(575, 546, 2, 6), (644, 558, 1, 5), (620, 562, 1, 4), (598, 561, 1, 4)]
UNIX : 4013.960123 ms, RTT : 0.000955, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4014.961004 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4015.960217 ms, RTT : 0.000982, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4016.957998 ms, RTT : 0.000982, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4017.959118 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4018.959999 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4019.957066 ms, RTT : 0.000981, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4020.959139 ms, RTT : 0.000986, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4021.958113 ms, RTT : 0.000983, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4022.960186 ms, RTT : 0.000987, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4023.959160 ms, RTT : 0.000983, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4024.960041 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4025.958061 ms, RTT : 0.000982, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4026.960135 ms, RTT : 0.000986, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4027.958155 ms, RTT : 0.000982, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4028.958082 ms, RTT : 0.000984, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4029.959202 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4030.960083 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4031.958103 ms, RTT : 0.000982, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4032.959223 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4033.958197 ms, RTT : 0.000983, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4034.959078 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4035.957098 ms, RTT : 0.000982, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4036.959171 ms, RTT : 0.000986, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4037.958145 ms, RTT : 0.000982, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4038.960218 ms, RTT : 0.000986, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4039.959192 ms, RTT : 0.000979, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4040.958166 ms, RTT : 0.000983, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4041.959047 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
UNIX : 4042.960167 ms, RTT : 0.000985, Camera Timestamp (rel) : 4033 ms, Camera Timestamp : 1406537133 ms, Blob info : []
FRAME #122 : [(612, 441, 1, 4), (632, 445, 0, 5), (588, 446, 2, 5), (656, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (557, 483, 0, 5), (675, 497, 2, 5), (554, 505, 2, 5), (672, 520, 2, 5), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 6), (644, 558, 1, 5), (620, 562, 1, 4), (598, 561, 1, 4)]
UNIX : 4043.989182 ms, RTT : 0.001013, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4044.992208 ms, RTT : 0.000987, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : [(612, 441, 1, 4), (632, 445, 0, 5), (588, 447, 2, 6), (656, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6)]
UNIX : 4045.989037 ms, RTT : 0.000970, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : [(556, 483, 0, 5), (675, 496, 2, 5), (555, 504, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (575, 546, 2, 5)]
UNIX : 4046.982050 ms, RTT : 0.000967, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : [(664, 543, 1, 4), (644, 558, 1, 5), (620, 562, 1, 4), (597, 561, 1, 4)]
UNIX : 4047.959089 ms, RTT : 0.000954, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4048.960209 ms, RTT : 0.000984, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4049.958229 ms, RTT : 0.000982, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4050.960064 ms, RTT : 0.000986, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4051.957130 ms, RTT : 0.000981, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4052.958012 ms, RTT : 0.000984, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4053.959131 ms, RTT : 0.000985, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4054.960012 ms, RTT : 0.000985, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4055.958033 ms, RTT : 0.000983, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4056.960106 ms, RTT : 0.000986, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4057.959080 ms, RTT : 0.000952, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4058.959007 ms, RTT : 0.000983, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4059.954166 ms, RTT : 0.000979, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4060.956001 ms, RTT : 0.000987, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4061.954021 ms, RTT : 0.000982, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4062.959194 ms, RTT : 0.000988, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4063.959122 ms, RTT : 0.000984, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4064.957142 ms, RTT : 0.000982, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4065.959215 ms, RTT : 0.000986, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4066.960096 ms, RTT : 0.000985, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4067.957163 ms, RTT : 0.000981, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4068.957090 ms, RTT : 0.000984, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4069.958210 ms, RTT : 0.000985, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4070.954084 ms, RTT : 0.000980, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4071.953058 ms, RTT : 0.000983, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4072.954178 ms, RTT : 0.000985, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4073.953152 ms, RTT : 0.000983, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4074.960232 ms, RTT : 0.000990, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4075.958014 ms, RTT : 0.000981, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
UNIX : 4076.958179 ms, RTT : 0.000984, Camera Timestamp (rel) : 4067 ms, Camera Timestamp : 1406537167 ms, Blob info : []
FRAME #123 : [(612, 441, 1, 4), (632, 445, 0, 5), (588, 447, 2, 6), (656, 457, 1, 4), (570, 461, 2, 6), (669, 475, 2, 6), (556, 483, 0, 5), (675, 496, 2, 5), (555, 504, 2, 5), (672, 520, 2, 6), (563, 530, 1, 4), (575, 546, 2, 5), (664, 543, 1, 4), (644, 558, 1, 5), (620, 562, 1, 4), (597, 561, 1, 4)]
UNIX : 4078.023195 ms, RTT : 0.001049, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : [(612, 442, 1, 4), (632, 445, 0, 5), (588, 446, 2, 5), (656, 457, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6)]
UNIX : 4078.987122 ms, RTT : 0.000939, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : [(556, 483, 0, 5), (675, 497, 2, 5), (554, 504, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4)]
UNIX : 4079.976082 ms, RTT : 0.000962, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : [(575, 546, 2, 5), (644, 558, 1, 5), (620, 562, 1, 4), (597, 560, 1, 4)]
UNIX : 4080.955029 ms, RTT : 0.000956, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4081.953049 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4082.898140 ms, RTT : 0.000928, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4083.963156 ms, RTT : 0.001040, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4084.960222 ms, RTT : 0.000980, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4085.959196 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4086.960077 ms, RTT : 0.000986, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4087.960005 ms, RTT : 0.000984, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4088.958025 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4089.959145 ms, RTT : 0.000985, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4090.960026 ms, RTT : 0.000985, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4091.957092 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4092.959166 ms, RTT : 0.000986, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4093.958139 ms, RTT : 0.000983, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4094.960213 ms, RTT : 0.000986, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4095.957041 ms, RTT : 0.000981, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4096.959114 ms, RTT : 0.000986, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4097.958088 ms, RTT : 0.000983, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4098.959208 ms, RTT : 0.000985, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4099.957228 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4100.958109 ms, RTT : 0.000986, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4101.959229 ms, RTT : 0.000985, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4102.959156 ms, RTT : 0.000984, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4103.958130 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4104.959011 ms, RTT : 0.000985, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4105.957031 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4106.960058 ms, RTT : 0.000987, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4107.957125 ms, RTT : 0.000981, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4108.959198 ms, RTT : 0.000986, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
UNIX : 4109.957218 ms, RTT : 0.000982, Camera Timestamp (rel) : 4100 ms, Camera Timestamp : 1406537200 ms, Blob info : []
FRAME #124 : [(612, 442, 1, 4), (632, 445, 0, 5), (588, 446, 2, 5), (656, 457, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (556, 483, 0, 5), (675, 497, 2, 5), (554, 504, 2, 5), (672, 520, 2, 6), (562, 530, 1, 4), (663, 543, 1, 4), (575, 546, 2, 5), (644, 558, 1, 5), (620, 562, 1, 4), (597, 560, 1, 4)]
UNIX : 4111.029148 ms, RTT : 0.001056, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : [(613, 441, 1, 4), (632, 446, 0, 5), (588, 446, 2, 5), (656, 456, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6)]
UNIX : 4111.991167 ms, RTT : 0.000938, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : [(560, 476, 3, 1), (556, 485, 0, 5), (675, 497, 2, 5), (554, 505, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4)]
UNIX : 4112.984180 ms, RTT : 0.000966, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : [(663, 543, 1, 4), (575, 545, 2, 5), (644, 558, 1, 5), (619, 562, 1, 4), (597, 560, 1, 4)]
UNIX : 4113.960028 ms, RTT : 0.000951, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4114.958048 ms, RTT : 0.000981, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4115.958214 ms, RTT : 0.000950, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4116.959095 ms, RTT : 0.000984, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4117.957115 ms, RTT : 0.000981, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4118.959188 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4119.958162 ms, RTT : 0.000983, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4120.959044 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4121.958017 ms, RTT : 0.000983, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4122.959137 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4123.957157 ms, RTT : 0.000982, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4124.957085 ms, RTT : 0.000984, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4125.959158 ms, RTT : 0.000986, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4126.958132 ms, RTT : 0.000983, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4127.957106 ms, RTT : 0.000983, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4128.958225 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4129.958153 ms, RTT : 0.000983, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4130.959034 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4131.957054 ms, RTT : 0.000982, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4132.958174 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4133.957148 ms, RTT : 0.000983, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4134.959221 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4135.959148 ms, RTT : 0.000984, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4136.957169 ms, RTT : 0.000982, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4137.958050 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4138.958216 ms, RTT : 0.000984, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4139.955997 ms, RTT : 0.000982, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4140.959024 ms, RTT : 0.000987, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4141.957045 ms, RTT : 0.000981, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
UNIX : 4142.958164 ms, RTT : 0.000985, Camera Timestamp (rel) : 4133 ms, Camera Timestamp : 1406537233 ms, Blob info : []
FRAME #125 : [(613, 441, 1, 4), (632, 446, 0, 5), (588, 446, 2, 5), (656, 456, 1, 4), (570, 461, 2, 6), (669, 474, 2, 6), (560, 476, 3, 1), (556, 485, 0, 5), (675, 497, 2, 5), (554, 505, 2, 5), (672, 520, 2, 5), (563, 530, 1, 4), (663, 543, 1, 4), (575, 545, 2, 5), (644, 558, 1, 5), (619, 562, 1, 4), (597, 560, 1, 4)]
